Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
10-01-2025,02:13:00,36,Active,57.295,1.985,4.669,5.633,0.409,0.455,112.771,0.161,6.800,Low
10-01-2025,02:14:00,40,Idle,36.234,2.469,1.766,32.713,1.354,2.433,177.071,0.205,5.392,Low
10-01-2025,02:15:00,5,Active,50.720,1.610,3.985,27.484,0.084,8.890,105.317,0.434,3.249,Low
10-01-2025,02:16:00,13,Active,53.082,4.963,2.118,18.297,2.743,9.308,212.812,0.199,8.292,Low
10-01-2025,02:17:00,32,Idle,56.250,4.465,7.272,26.507,4.770,1.972,193.889,0.484,4.123,Low
10-01-2025,02:18:00,16,Active,80.179,3.395,9.146,17.874,0.676,3.285,408.894,0.563,4.877,Medium
10-01-2025,02:19:00,1,Active,82.714,1.435,8.030,34.478,3.774,9.140,451.613,0.230,11.791,Low
10-01-2025,02:20:00,13,Active,84.201,1.896,8.423,39.769,1.925,7.441,312.089,0.486,6.882,Low
10-01-2025,02:21:00,11,Active,33.455,3.860,4.906,36.489,1.563,1.677,75.635,0.636,6.959,Low
10-01-2025,02:22:00,8,Idle,65.005,3.774,9.883,44.908,2.002,9.972,393.489,0.054,11.065,Low
10-01-2025,02:23:00,25,Idle,34.044,4.893,3.274,24.996,4.223,6.341,454.713,0.820,7.528,Low
10-01-2025,02:24:00,40,Active,80.892,4.526,7.246,8.062,0.656,9.725,122.407,0.167,4.590,Low
10-01-2025,02:25:00,32,Active,56.363,2.405,4.126,32.779,2.478,3.055,119.769,0.281,9.135,Low
10-01-2025,02:26:00,24,Active,81.700,4.470,8.503,22.313,3.921,7.722,466.942,0.723,3.238,Medium
10-01-2025,02:27:00,28,Idle,51.999,3.249,6.299,19.100,2.277,7.544,80.188,0.218,2.521,Low
10-01-2025,02:28:00,14,Active,76.229,4.423,5.670,38.583,1.888,2.124,485.413,0.051,13.140,Low
10-01-2025,02:29:00,45,Active,31.664,3.814,2.415,43.293,0.025,8.307,328.155,0.534,8.906,Low
10-01-2025,02:30:00,3,Maintenance,43.960,2.568,3.630,16.640,1.893,7.531,344.898,0.101,10.771,Low
10-01-2025,02:31:00,36,Idle,32.824,1.857,3.449,11.712,2.273,3.810,338.343,0.059,0.740,Medium
10-01-2025,02:32:00,27,Active,74.955,0.592,6.020,28.178,0.406,3.789,264.784,0.134,10.352,Low
10-01-2025,02:33:00,20,Active,45.143,0.506,7.087,42.963,0.343,1.908,400.474,0.114,7.064,Low
10-01-2025,02:34:00,47,Active,47.587,3.082,4.083,10.121,0.588,9.952,54.969,0.244,4.648,Low
10-01-2025,02:35:00,15,Idle,78.827,3.926,4.090,33.903,2.342,4.277,259.580,0.033,6.971,Low
10-01-2025,02:36:00,27,Active,70.958,3.588,5.946,30.113,4.863,4.250,164.283,0.171,10.892,Low
10-01-2025,02:37:00,45,Active,87.579,2.634,3.887,15.809,3.680,5.976,419.034,0.464,10.022,Low
10-01-2025,02:38:00,41,Active,76.450,4.908,4.737,14.035,0.966,2.366,213.091,0.235,14.884,Low
10-01-2025,02:39:00,28,Idle,68.732,3.463,9.702,3.156,4.693,1.288,298.873,0.116,10.773,Low
10-01-2025,02:40:00,25,Maintenance,33.718,3.982,6.516,38.058,1.023,8.371,162.189,0.710,7.797,Low
10-01-2025,02:41:00,42,Active,79.804,2.042,7.874,20.857,2.818,3.355,262.806,0.164,0.576,Medium
10-01-2025,02:42:00,44,Active,55.195,4.321,6.708,24.722,0.725,9.705,388.577,0.912,14.120,Low
10-01-2025,02:43:00,46,Active,76.852,3.118,5.330,20.819,1.883,8.601,402.521,0.375,8.650,Low
10-01-2025,02:44:00,33,Idle,37.293,3.119,7.972,1.552,0.212,0.222,205.787,0.080,9.426,Low
10-01-2025,02:45:00,46,Active,57.895,0.553,6.126,3.918,3.159,7.819,59.861,0.956,0.151,Low
10-01-2025,02:46:00,14,Active,80.974,2.738,7.321,41.958,2.741,2.808,407.169,0.108,14.927,Low
10-01-2025,02:47:00,8,Idle,49.249,2.874,8.007,26.011,2.899,7.461,187.415,0.252,4.214,Low
10-01-2025,02:48:00,48,Active,35.204,0.528,2.241,8.305,0.134,8.618,298.349,0.409,10.371,Low
10-01-2025,02:49:00,14,Maintenance,88.545,1.328,6.646,21.762,4.992,3.573,450.571,0.881,12.119,Low
10-01-2025,02:50:00,1,Active,57.407,1.452,1.895,47.091,2.117,6.116,376.598,0.099,3.639,Medium
10-01-2025,02:51:00,16,Maintenance,83.753,3.196,2.503,27.733,4.455,6.363,468.969,0.131,7.789,Low
10-01-2025,02:52:00,18,Active,62.887,2.326,2.493,38.356,2.986,1.078,376.714,0.812,4.432,Medium
10-01-2025,02:53:00,7,Active,41.707,0.212,6.084,16.253,4.762,9.557,332.371,0.599,13.046,Low
10-01-2025,02:54:00,15,Active,56.082,4.971,1.646,40.256,2.374,7.637,488.366,0.940,13.986,Low
10-01-2025,02:55:00,24,Active,81.216,1.103,5.319,39.848,2.572,0.350,260.184,0.865,5.908,Low
10-01-2025,02:56:00,49,Active,51.448,0.561,6.462,38.810,2.033,8.904,236.327,0.078,5.674,Low
10-01-2025,02:57:00,13,Idle,69.516,4.015,2.067,32.039,4.809,1.616,260.406,0.139,6.011,Low
10-01-2025,02:58:00,9,Active,72.734,4.716,4.324,49.945,1.626,7.674,204.450,0.151,3.658,Medium
10-01-2025,02:59:00,15,Active,56.661,4.880,5.187,33.085,0.821,0.559,430.054,0.929,10.628,Low
10-01-2025,03:00:00,35,Active,69.210,3.947,5.900,41.377,0.880,0.777,99.592,0.242,12.333,Low
10-01-2025,03:01:00,24,Active,67.820,4.573,4.101,19.560,4.373,8.119,467.399,0.186,7.042,Low
10-01-2025,03:02:00,33,Active,71.767,3.908,7.428,28.174,1.827,6.179,396.612,0.881,11.683,Low
10-01-2025,03:03:00,16,Active,51.719,1.229,8.552,49.961,1.235,6.635,427.066,0.989,11.294,Low
10-01-2025,03:04:00,8,Active,59.850,3.193,9.201,5.969,2.189,5.970,271.006,0.838,13.609,Low
10-01-2025,03:05:00,29,Active,55.013,2.647,4.539,36.801,0.768,9.339,169.737,0.383,5.883,Low
10-01-2025,03:06:00,23,Idle,30.988,0.431,7.851,44.594,0.194,0.890,441.128,0.245,4.452,Medium
10-01-2025,03:07:00,45,Active,58.272,0.886,2.534,17.915,0.503,1.451,457.468,0.788,4.912,Medium
10-01-2025,03:08:00,31,Active,39.874,3.310,2.082,34.079,3.037,1.973,222.115,0.536,2.028,Medium
10-01-2025,03:09:00,40,Active,88.104,2.187,2.994,5.486,0.771,2.721,412.500,0.683,3.066,Medium
10-01-2025,03:10:00,49,Idle,51.640,4.741,9.100,40.020,0.418,1.193,430.112,0.204,7.177,Low
10-01-2025,03:11:00,14,Active,54.613,0.945,1.593,18.442,4.798,8.923,297.145,0.276,13.791,Low
10-01-2025,03:12:00,30,Active,37.305,0.530,3.063,28.148,1.044,4.650,139.072,0.738,14.762,Low
10-01-2025,03:13:00,39,Active,79.109,3.988,3.707,24.323,4.415,5.872,88.888,0.119,8.225,Low
10-01-2025,03:14:00,27,Active,85.452,3.570,2.997,5.425,2.001,7.852,202.776,0.230,9.439,Low
10-01-2025,03:15:00,47,Active,59.078,0.941,2.093,4.673,2.388,0.819,87.406,0.664,3.462,Low
10-01-2025,03:16:00,16,Active,36.007,0.453,8.223,39.676,3.576,7.271,127.834,0.690,4.732,Low
10-01-2025,03:17:00,6,Active,32.262,3.581,6.400,3.036,2.550,1.730,349.998,0.812,7.614,Low
10-01-2025,03:18:00,33,Active,42.359,3.004,1.711,33.168,4.762,9.004,197.843,0.076,7.806,Low
10-01-2025,03:19:00,44,Active,54.663,4.206,2.219,8.008,4.807,8.375,263.532,0.639,14.175,Low
10-01-2025,03:20:00,18,Active,41.914,4.324,3.608,44.704,1.206,2.866,177.867,0.838,9.463,Low
10-01-2025,03:21:00,16,Active,35.620,3.753,3.719,13.265,2.931,2.985,98.637,0.483,12.946,Low
10-01-2025,03:22:00,12,Active,72.280,1.573,7.927,48.374,4.802,2.768,472.879,0.027,0.011,High
10-01-2025,03:23:00,20,Active,64.307,1.912,9.921,40.899,1.840,6.910,387.903,0.769,12.223,Low
10-01-2025,03:24:00,45,Active,30.492,0.619,2.700,5.496,3.940,3.482,427.325,0.773,5.159,Low
10-01-2025,03:25:00,40,Active,60.848,2.709,8.448,24.838,0.287,8.293,403.662,0.400,12.456,Low
10-01-2025,03:26:00,29,Active,84.986,4.808,6.022,39.563,0.036,5.237,55.175,0.349,11.559,Low
10-01-2025,03:27:00,30,Idle,80.427,4.584,5.860,19.654,0.791,3.736,284.557,0.365,5.985,Low
10-01-2025,03:28:00,26,Idle,39.839,3.595,2.092,29.194,0.839,3.562,384.904,0.095,12.546,Low
10-01-2025,03:29:00,22,Active,39.876,2.810,1.730,21.682,2.451,2.359,459.947,0.878,12.192,Low
10-01-2025,03:30:00,33,Active,71.694,4.967,1.901,43.015,3.957,3.550,270.371,0.768,2.568,Medium
10-01-2025,03:31:00,39,Active,62.893,3.973,6.855,17.593,1.919,7.043,206.387,0.131,5.590,Low
10-01-2025,03:32:00,47,Active,34.853,3.125,6.123,10.995,4.396,7.634,457.917,0.452,12.440,Low
10-01-2025,03:33:00,29,Active,54.609,3.720,8.810,6.576,3.510,4.049,110.779,0.028,5.721,Low
10-01-2025,03:34:00,22,Idle,81.889,4.957,7.162,49.528,0.510,7.977,375.866,0.315,11.352,Low
10-01-2025,03:35:00,45,Active,75.896,4.528,1.892,40.499,2.600,4.274,299.305,0.814,13.387,Low
10-01-2025,03:36:00,13,Active,72.700,0.361,5.621,1.297,1.009,3.203,399.449,0.466,4.238,Medium
10-01-2025,03:37:00,9,Active,48.053,0.633,4.399,39.818,4.834,8.417,345.257,0.171,10.806,Low
10-01-2025,03:38:00,24,Active,70.951,2.197,8.740,49.003,1.253,0.301,460.538,0.926,9.417,Low
10-01-2025,03:39:00,15,Active,71.570,4.992,5.009,47.959,2.375,9.172,294.744,0.641,7.018,Low
10-01-2025,03:40:00,36,Active,72.522,1.124,6.123,47.138,0.004,8.996,339.998,0.200,12.755,Low
10-01-2025,03:41:00,13,Active,32.935,1.541,9.897,2.063,1.967,0.157,368.859,0.972,3.647,Medium
10-01-2025,03:42:00,27,Active,74.709,0.123,4.709,11.306,4.846,8.435,67.279,0.098,3.502,Low
10-01-2025,03:43:00,44,Idle,47.330,3.995,7.754,7.111,3.723,3.752,387.197,0.390,12.033,Low
10-01-2025,03:44:00,37,Active,84.822,3.632,2.540,3.098,2.305,0.335,205.438,0.802,0.510,Medium
10-01-2025,03:45:00,7,Idle,86.427,4.387,2.035,48.019,2.119,1.596,315.252,0.827,1.428,Medium
10-01-2025,03:46:00,8,Idle,46.522,4.140,9.318,5.112,1.238,0.064,328.128,0.436,7.788,Low
10-01-2025,03:47:00,37,Active,39.345,3.325,5.888,13.088,1.079,9.052,419.603,0.359,12.666,Low
10-01-2025,03:48:00,41,Active,71.557,1.800,7.364,14.258,4.194,1.536,351.846,0.868,13.013,Low
10-01-2025,03:49:00,14,Active,31.579,2.219,2.795,20.305,4.532,0.580,172.688,0.329,11.602,Low
10-01-2025,03:50:00,12,Active,79.606,0.432,1.849,6.423,3.336,9.416,416.690,0.177,2.164,Medium
10-01-2025,03:51:00,36,Active,73.517,3.245,7.921,37.671,1.310,7.740,55.816,0.623,13.866,Low
10-01-2025,03:52:00,40,Active,49.559,1.295,6.613,21.295,4.645,3.941,412.137,0.735,4.671,Medium
10-01-2025,03:53:00,17,Active,57.524,4.951,5.792,13.881,0.669,8.665,177.633,0.218,14.511,Low
10-01-2025,03:54:00,40,Idle,88.186,2.873,5.070,49.914,4.176,6.272,140.644,0.964,4.977,Low
10-01-2025,03:55:00,29,Idle,86.200,1.372,7.935,37.097,1.759,6.458,246.055,0.792,3.814,Medium
10-01-2025,03:56:00,27,Active,60.241,1.360,6.324,38.881,3.991,0.775,178.088,0.493,12.181,Low
10-01-2025,03:57:00,1,Active,80.175,2.584,7.436,37.837,3.814,1.274,442.219,0.589,7.225,Low
10-01-2025,03:58:00,34,Active,35.685,3.174,9.744,41.134,1.686,9.339,477.523,0.927,9.715,Low
10-01-2025,03:59:00,4,Active,40.580,2.307,8.171,24.830,3.452,2.879,136.008,0.717,10.491,Low
10-01-2025,04:00:00,24,Active,60.518,3.569,4.317,40.861,2.035,5.009,281.027,0.258,3.385,Medium
10-01-2025,04:01:00,21,Active,68.931,2.641,2.232,14.000,3.407,4.385,366.734,0.629,7.833,Low
10-01-2025,04:02:00,33,Active,64.381,0.465,4.798,41.931,0.598,5.387,399.179,0.709,13.180,Low
10-01-2025,04:03:00,7,Idle,39.649,1.199,5.105,6.827,4.701,4.636,108.972,0.642,13.351,Low
10-01-2025,04:04:00,1,Maintenance,87.913,0.584,2.006,20.548,4.196,4.186,201.164,0.817,8.604,Low
10-01-2025,04:05:00,41,Active,80.109,3.036,6.610,1.062,0.349,5.115,415.329,0.391,12.055,Low
10-01-2025,04:06:00,3,Active,64.287,2.256,8.759,43.183,3.379,4.476,70.511,0.622,14.525,Low
10-01-2025,04:07:00,44,Active,38.551,4.929,4.053,39.001,1.291,3.097,326.794,0.067,6.812,Low
10-01-2025,04:08:00,15,Maintenance,86.112,1.696,6.379,37.132,0.827,4.351,350.750,0.558,5.583,Low
10-01-2025,04:09:00,31,Idle,64.189,0.236,4.884,31.932,0.628,1.309,187.704,0.286,6.519,Low
10-01-2025,04:10:00,16,Idle,46.492,4.813,7.322,21.936,2.409,1.832,420.821,0.945,14.610,Low
10-01-2025,04:11:00,10,Idle,57.592,3.123,3.576,7.751,3.376,3.300,97.052,0.803,1.152,Low
10-01-2025,04:12:00,29,Active,45.007,2.516,3.471,29.513,0.479,2.973,161.484,0.507,14.281,Low
10-01-2025,04:13:00,6,Active,40.094,3.995,7.982,41.269,2.078,7.111,56.067,0.153,13.289,Low
10-01-2025,04:14:00,29,Maintenance,68.122,1.181,5.600,3.424,3.591,5.796,262.593,0.961,3.670,Medium
10-01-2025,04:15:00,17,Active,40.323,1.395,2.012,35.220,3.068,3.345,192.928,0.275,12.076,Low
10-01-2025,04:16:00,22,Active,44.716,4.563,4.968,29.445,4.970,1.347,432.023,0.179,7.902,Low
10-01-2025,04:17:00,24,Active,50.691,1.913,7.639,38.661,0.015,6.168,204.940,0.062,3.071,Medium
10-01-2025,04:18:00,17,Idle,83.337,4.999,5.054,44.996,1.909,1.891,329.518,0.193,13.859,Low
10-01-2025,04:19:00,21,Active,83.675,1.425,5.048,20.623,0.243,8.697,260.577,0.350,9.218,Low
10-01-2025,04:20:00,50,Idle,46.937,3.867,5.763,44.488,0.656,0.899,188.703,0.502,7.579,Low
10-01-2025,04:21:00,11,Active,44.291,0.206,5.684,40.588,2.251,0.591,127.308,0.472,5.659,Low
10-01-2025,04:22:00,7,Active,72.383,0.498,4.769,15.504,2.854,6.524,202.155,0.854,14.852,Low
10-01-2025,04:23:00,42,Active,63.885,1.664,3.985,45.680,1.994,6.091,312.631,0.387,6.292,Low
10-01-2025,04:24:00,39,Active,66.118,2.583,7.491,28.359,3.863,9.585,320.249,0.023,10.827,Low
10-01-2025,04:25:00,5,Idle,88.013,1.858,7.231,32.154,2.938,0.688,280.333,0.037,5.391,Low
10-01-2025,04:26:00,44,Active,82.370,4.112,2.841,43.928,1.530,6.289,311.081,0.765,5.139,Low
10-01-2025,04:27:00,48,Active,57.943,3.134,7.811,27.130,1.399,7.963,233.729,0.667,10.592,Low
10-01-2025,04:28:00,21,Active,74.155,4.912,4.384,29.181,4.332,2.710,481.600,0.443,14.040,Low
10-01-2025,04:29:00,18,Maintenance,65.588,3.649,5.444,35.726,2.423,4.010,78.730,0.187,0.250,Low
10-01-2025,04:30:00,35,Maintenance,86.147,1.346,5.887,12.695,4.945,1.823,358.279,0.142,3.502,Medium
10-01-2025,04:31:00,20,Idle,52.565,3.185,7.258,36.680,3.754,0.154,409.183,0.988,0.333,High
10-01-2025,04:32:00,15,Active,69.309,2.967,2.041,35.712,4.782,2.188,84.417,0.631,9.197,Low
10-01-2025,04:33:00,5,Active,62.818,3.808,9.903,40.902,0.482,4.049,435.946,0.694,12.813,Low
10-01-2025,04:34:00,13,Active,70.890,2.584,5.729,41.286,4.824,8.966,446.077,0.927,9.862,Low
10-01-2025,04:35:00,12,Active,32.886,2.136,4.575,44.158,3.895,4.872,188.094,0.837,7.720,Low
10-01-2025,04:36:00,21,Active,62.914,4.279,4.662,25.516,3.751,0.998,350.336,0.804,14.927,Low
10-01-2025,04:37:00,37,Active,68.460,2.703,6.806,45.395,4.035,8.138,397.934,0.724,10.843,Low
10-01-2025,04:38:00,6,Idle,83.298,2.182,2.212,30.793,1.253,4.006,288.947,0.433,6.935,Low
10-01-2025,04:39:00,7,Idle,78.600,4.281,2.251,39.755,2.585,1.886,452.668,0.490,1.701,High
10-01-2025,04:40:00,26,Active,68.829,1.156,8.968,19.481,0.740,3.203,167.700,0.592,5.946,Low
10-01-2025,04:41:00,42,Active,78.094,4.434,5.407,22.065,3.055,7.369,279.673,0.932,4.084,Medium
10-01-2025,04:42:00,48,Active,65.235,4.263,6.160,10.247,2.335,9.828,306.118,0.941,3.319,Medium
10-01-2025,04:43:00,8,Active,66.372,1.016,8.153,39.139,3.752,3.551,139.869,0.237,2.085,Low
10-01-2025,04:44:00,9,Active,50.457,1.347,6.489,23.454,1.448,8.396,245.988,0.669,0.041,Medium
10-01-2025,04:45:00,27,Maintenance,60.524,2.232,7.278,7.571,3.735,3.693,266.208,0.951,2.313,Medium
10-01-2025,04:46:00,4,Active,37.976,2.739,4.934,32.755,2.954,7.505,235.466,0.331,14.524,Low
10-01-2025,04:47:00,21,Active,59.980,4.658,1.947,23.130,0.559,9.226,181.955,0.184,3.541,Low
10-01-2025,04:48:00,31,Active,51.572,0.641,2.129,33.555,0.295,5.168,336.268,0.708,11.878,Low
10-01-2025,04:49:00,21,Active,45.492,2.038,6.080,33.141,3.767,1.041,264.438,0.100,1.007,Medium
10-01-2025,04:50:00,40,Maintenance,75.830,2.301,8.339,46.167,2.454,6.896,407.736,0.404,9.228,Low
10-01-2025,04:51:00,25,Active,53.750,0.704,9.542,6.174,3.358,1.941,397.399,0.540,0.859,Medium
10-01-2025,04:52:00,39,Active,65.846,2.681,4.511,32.425,4.566,3.982,70.363,0.287,1.941,Low
10-01-2025,04:53:00,15,Active,48.746,1.877,7.753,32.124,0.011,6.399,280.982,0.667,0.270,Medium
10-01-2025,04:54:00,35,Active,55.606,1.143,7.044,35.511,0.126,4.871,243.861,0.039,8.081,Low
10-01-2025,04:55:00,49,Active,43.259,4.630,4.257,31.844,3.905,2.469,348.972,0.617,5.649,Low
10-01-2025,04:56:00,43,Active,57.778,3.203,9.221,25.833,1.676,4.833,80.003,0.832,6.270,Low
10-01-2025,04:57:00,41,Active,69.567,3.611,9.521,31.755,4.091,5.532,281.593,0.457,2.286,Medium
10-01-2025,04:58:00,37,Active,54.525,3.092,7.982,4.115,2.263,6.382,172.702,0.804,7.221,Low
10-01-2025,04:59:00,42,Maintenance,57.393,0.515,4.011,5.281,1.808,3.877,250.858,0.620,12.570,Low
10-01-2025,05:00:00,47,Active,54.943,4.298,4.655,49.944,2.633,3.359,141.337,0.369,6.006,Low
10-01-2025,05:01:00,28,Active,63.615,3.663,4.981,45.337,3.969,5.082,175.170,0.704,7.219,Low
10-01-2025,05:02:00,14,Active,51.371,0.814,4.226,12.179,3.730,9.415,216.239,0.731,11.376,Low
10-01-2025,05:03:00,4,Active,33.118,4.930,3.595,1.088,1.087,9.625,400.743,0.303,4.977,Medium
10-01-2025,05:04:00,20,Active,75.827,1.466,7.629,4.680,1.413,7.544,357.830,0.896,11.954,Low
10-01-2025,05:05:00,34,Maintenance,45.869,3.524,3.451,33.438,3.911,4.018,167.916,0.309,11.279,Low
10-01-2025,05:06:00,12,Active,66.659,0.299,2.479,49.683,0.713,9.473,333.411,0.745,11.721,Low
10-01-2025,05:07:00,33,Idle,80.864,1.349,8.928,49.899,0.503,2.476,336.651,0.968,6.364,Low
10-01-2025,05:08:00,24,Active,72.707,0.802,9.979,35.498,4.931,1.237,464.138,0.174,9.924,Low
10-01-2025,05:09:00,20,Active,49.170,4.919,7.853,31.056,1.663,8.364,435.184,0.975,8.580,Low
10-01-2025,05:10:00,5,Active,61.460,4.765,5.952,45.355,3.546,1.144,96.100,0.906,10.559,Low
10-01-2025,05:11:00,38,Maintenance,57.407,4.860,5.551,8.938,2.900,4.448,84.195,0.137,0.617,Low
10-01-2025,05:12:00,30,Active,38.465,1.085,5.167,29.108,4.134,5.897,185.124,0.737,1.895,Low
10-01-2025,05:13:00,24,Active,49.574,0.210,4.090,1.994,1.526,8.790,129.908,0.516,7.951,Low
10-01-2025,05:14:00,43,Active,53.898,3.140,5.918,20.076,1.795,2.778,234.627,0.408,10.024,Low
10-01-2025,05:15:00,40,Idle,36.816,2.600,2.632,1.511,3.753,7.869,397.711,0.834,11.102,Low
10-01-2025,05:16:00,7,Idle,39.688,4.505,2.892,42.027,1.719,9.973,189.751,0.272,6.214,Low
10-01-2025,05:17:00,36,Active,60.996,1.700,2.843,7.124,3.077,1.417,399.878,0.820,14.954,Low
10-01-2025,05:18:00,38,Maintenance,84.024,2.883,3.105,22.281,1.220,1.643,182.798,0.905,12.740,Low
10-01-2025,05:19:00,16,Active,70.118,3.349,3.846,27.278,4.077,4.879,311.494,0.517,11.311,Low
10-01-2025,05:20:00,15,Idle,67.411,2.517,5.623,4.355,0.995,6.955,241.385,0.538,10.792,Low
10-01-2025,05:21:00,46,Active,53.101,3.774,7.471,15.034,3.217,7.757,264.464,0.960,4.657,Medium
10-01-2025,05:22:00,23,Active,57.615,1.690,3.517,44.277,2.107,4.296,283.562,0.320,6.435,Low
10-01-2025,05:23:00,12,Active,41.186,3.642,4.984,34.772,3.008,4.398,139.471,0.539,11.932,Low
10-01-2025,05:24:00,29,Maintenance,88.410,3.818,4.724,22.824,1.236,0.283,477.929,0.600,5.361,Low
10-01-2025,05:25:00,44,Maintenance,75.565,2.206,7.194,34.206,2.409,9.638,320.720,0.310,12.600,Low
10-01-2025,05:26:00,48,Active,33.506,2.630,2.643,21.856,0.231,4.109,417.575,0.765,6.408,Low
10-01-2025,05:27:00,15,Active,41.529,1.121,3.294,29.207,2.675,3.606,71.178,0.868,5.176,Low
10-01-2025,05:28:00,29,Active,65.741,2.783,4.545,12.242,3.996,0.021,276.618,0.408,13.465,Low
10-01-2025,05:29:00,45,Active,88.204,1.085,8.304,8.223,1.889,4.409,96.422,0.424,12.475,Low
10-01-2025,05:30:00,43,Active,61.742,1.539,8.375,3.556,0.739,6.353,331.751,0.549,12.935,Low
10-01-2025,05:31:00,49,Active,84.049,3.509,2.465,23.636,1.109,2.337,373.868,0.967,10.476,Low
10-01-2025,05:32:00,21,Active,52.702,0.365,1.861,10.401,2.525,0.537,188.946,0.443,13.879,Low
10-01-2025,05:33:00,15,Active,46.741,2.829,9.062,17.380,0.248,7.979,305.363,0.426,2.058,Medium
10-01-2025,05:34:00,14,Maintenance,87.152,3.468,4.831,48.099,3.649,4.568,321.070,0.732,10.776,Low
10-01-2025,05:35:00,42,Active,40.312,0.645,3.347,40.064,3.354,3.346,93.002,0.593,1.457,Low
10-01-2025,05:36:00,44,Idle,74.184,1.463,2.586,41.707,2.852,8.803,431.236,0.664,7.049,Low
10-01-2025,05:37:00,16,Active,55.485,4.827,6.312,45.051,1.527,3.341,321.362,0.221,7.634,Low
10-01-2025,05:38:00,15,Active,40.395,4.573,7.614,3.883,0.319,4.482,301.686,0.038,13.800,Low
10-01-2025,05:39:00,42,Maintenance,53.586,1.031,4.584,36.659,1.786,1.159,444.748,0.811,12.565,Low
10-01-2025,05:40:00,4,Active,88.529,0.217,4.162,10.895,0.692,0.279,294.886,0.327,7.977,Low
10-01-2025,05:41:00,27,Active,43.230,2.933,9.417,46.976,1.464,9.954,67.551,0.285,0.302,Low
10-01-2025,05:42:00,23,Idle,88.988,3.823,7.765,19.894,1.613,8.255,253.685,0.285,2.842,Medium
10-01-2025,05:43:00,29,Maintenance,82.599,2.441,6.451,12.528,2.253,7.399,84.536,0.038,4.456,Low
10-01-2025,05:44:00,41,Idle,58.244,2.980,4.258,49.540,2.487,7.272,202.983,0.362,1.144,Medium
10-01-2025,05:45:00,9,Active,65.907,1.691,6.276,47.638,1.090,6.340,321.554,0.484,5.680,Low
10-01-2025,05:46:00,43,Maintenance,38.037,4.091,1.944,47.013,3.999,4.981,64.724,0.433,3.491,Low
10-01-2025,05:47:00,43,Idle,81.789,4.612,7.309,37.652,4.523,4.778,51.950,0.049,12.334,Low
10-01-2025,05:48:00,7,Maintenance,44.652,1.920,5.752,36.061,1.566,7.181,409.806,0.616,6.806,Low
10-01-2025,05:49:00,42,Active,57.538,0.519,3.560,20.467,2.421,7.913,413.101,0.865,4.658,Medium
10-01-2025,05:50:00,4,Maintenance,85.001,3.286,5.752,19.119,2.627,4.698,98.300,0.332,14.319,Low
10-01-2025,05:51:00,5,Idle,38.887,4.053,2.510,33.554,1.441,9.321,140.128,0.726,8.406,Low
10-01-2025,05:52:00,5,Active,87.532,4.675,9.383,40.884,0.754,9.086,426.361,0.496,7.846,Low
10-01-2025,05:53:00,11,Active,59.682,0.418,4.297,32.967,3.242,7.409,312.229,0.319,10.484,Low
10-01-2025,05:54:00,41,Active,65.081,3.252,7.592,31.450,3.648,3.936,269.078,0.790,6.745,Low
10-01-2025,05:55:00,28,Active,84.703,2.634,9.447,34.855,1.758,9.835,415.594,0.012,1.087,High
10-01-2025,05:56:00,16,Active,34.316,3.463,9.716,6.850,1.896,8.798,119.054,0.867,3.164,Low
10-01-2025,05:57:00,41,Active,68.499,4.745,9.565,32.454,2.573,9.447,212.319,0.770,3.593,Medium
10-01-2025,05:58:00,30,Active,56.846,4.165,6.954,31.081,0.657,9.527,200.501,0.096,2.860,Medium
10-01-2025,05:59:00,4,Idle,37.312,3.325,7.874,20.525,1.627,0.705,432.620,0.939,3.014,Medium
10-01-2025,06:00:00,2,Active,58.897,4.337,9.049,31.641,2.998,3.923,370.867,0.037,3.662,Medium
10-01-2025,06:01:00,46,Active,37.811,4.505,6.781,21.509,1.911,6.257,287.967,0.102,14.823,Low
10-01-2025,06:02:00,3,Active,56.812,1.486,3.837,38.937,3.857,7.947,401.288,0.639,7.437,Low
10-01-2025,06:03:00,50,Active,30.209,0.586,3.100,34.597,3.961,3.932,413.384,0.110,11.024,Low
10-01-2025,06:04:00,21,Active,82.566,1.866,2.822,35.481,2.195,9.349,388.697,0.236,11.941,Low
10-01-2025,06:05:00,6,Active,62.579,0.170,3.691,26.452,4.059,8.803,238.415,0.190,13.960,Low
10-01-2025,06:06:00,43,Active,87.336,1.976,8.481,9.793,0.536,5.928,186.420,0.693,1.005,Low
10-01-2025,06:07:00,18,Active,54.886,1.529,5.562,22.119,2.910,5.253,103.044,0.727,6.299,Low
10-01-2025,06:08:00,44,Active,85.622,3.068,4.504,13.844,1.012,3.526,205.623,0.751,4.814,Medium
10-01-2025,06:09:00,5,Active,62.525,2.825,5.143,15.969,1.347,1.997,403.534,0.269,5.946,Low
10-01-2025,06:10:00,9,Active,30.556,1.860,3.981,7.694,2.406,4.301,163.335,0.693,8.295,Low
10-01-2025,06:11:00,20,Active,63.377,0.710,4.679,27.721,2.415,4.244,163.272,0.185,5.674,Low
10-01-2025,06:12:00,28,Active,52.759,4.814,3.114,32.806,2.694,4.301,253.158,0.506,12.544,Low
